transaction_id,sender_id,receiver_id,amount,timestamp
TX06826,U_4905,U_6613,3592,27102023:114428
TX04442,U_2325,U_1399,4031,18042023:043305
TX01521,U_4457,U_8737,836,05012023:112209
TX01055,U_2621,U_8863,2410,14012023:040622
TX00207,CENTRAL_DISPERSER_0,MULE_REC_88,886,22032023:115113
TX08985,U_7027,U_6201,957,14112023:212955
TX09016,U_6209,U_5486,1072,04072023:163030
TX06604,U_8478,U_6513,495,05052023:151327
TX07678,U_3247,U_1753,3158,01032023:115828
TX03249,U_4261,U_3437,3787,19072023:070115
TX05446,U_7560,U_7302,4403,03092023:033557
TX05364,U_8334,U_9592,2490,05122023:000556
TX09755,U_4912,U_2583,3761,20092023:140210
TX07053,U_2721,U_8135,3793,02042023:165916
TX08877,U_3384,U_1293,1549,05112023:083900
TX08486,U_6194,U_5736,4293,13022023:005945
TX02721,U_1910,U_6974,3079,19072023:002620
TX09259,U_6604,U_4431,3385,18122023:211028
TX02381,U_3681,U_6043,19,14072023:200913
TX05568,U_3080,U_6044,4184,12092023:225820
TX04096,U_2206,U_7802,4741,01032023:095205
TX05617,U_1517,U_5226,4599,05062023:195150
TX03089,U_2026,U_3028,3731,15052023:085636
TX05879,U_1485,U_8932,285,25062023:122242
TX09456,U_3472,U_5920,3532,25022023:130744
TX05612,U_4804,U_9230,1108,17012023:022344
TX09447,U_6834,U_6444,1184,20102023:084532
TX03638,U_9900,U_6449,4906,24122023:052855
TX02782,U_9982,U_7338,2977,20012023:231436
TX00956,U_6133,U_2584,429,01102023:121339
TX08138,U_6314,U_3862,450,04122023:033433
TX02077,U_2722,U_4922,3747,14042023:162000
TX00078,SENDER_FAN_35,CENTRAL_COLLECTOR_0,137,28012023:221007
TX02020,U_6804,U_6306,4768,10052023:181833
TX06527,U_8768,U_1538,3221,02082023:165035
TX08551,U_5127,U_7463,1802,21092023:203833
TX07191,U_3970,U_7354,3320,20012023:035750
TX05293,U_9778,U_1061,1913,22102023:065552
TX01033,U_7895,U_1292,3487,18082023:031613
TX00731,BIG_CORP_B,STAFF_04,5000,05082023:153844
TX00051,SENDER_FAN_8,CENTRAL_COLLECTOR_0,262,27032023:113414
TX01756,U_1204,U_3358,1321,10072023:060049
TX00300,CENTRAL_DISPERSER_1,MULE_REC_81,729,24032023:185645
TX00659,BIG_CORP_A,STAFF_04,5000,04082023:130426
TX01930,U_6056,U_8211,1562,04052023:142025
TX04638,U_9704,U_3044,3418,14112023:142350
TX09378,U_1761,U_1070,1979,20022023:012655
TX02488,U_3337,U_4103,52,23112023:152127
TX02776,U_6973,U_4840,29,06032023:222943
TX07479,U_9345,U_8924,1224,21022023:143248
TX01589,U_7398,U_4578,591,09072023:144832
TX03928,U_6350,U_8363,3374,18112023:031119
TX02328,U_6848,U_9084,373,05062023:201432
TX03244,U_3551,U_7301,685,26112023:002953
TX06475,U_5258,U_4565,644,21052023:180829
TX01986,U_8736,U_4072,4834,16082023:041538
TX08664,U_1565,U_1488,1583,20052023:081028
TX08049,U_8320,U_4372,3913,09052023:030930
TX05828,U_3310,U_1917,1522,16072023:110249
TX07668,U_9267,U_5434,2217,08032023:013720
TX09236,U_2172,U_1396,278,23072023:141525
TX02138,U_9017,U_6167,1657,15052023:112738
TX08446,U_9723,U_2151,3135,21122023:005159
TX09785,U_6721,U_4952,4946,08062023:115220
TX03651,U_7151,U_4997,3178,12042023:212248
TX06512,U_7769,U_6681,3453,02092023:024802
TX08531,U_2527,U_6297,3551,01102023:082200
TX08255,U_6602,U_1300,1972,13042023:032343
TX00444,CENTRAL_DISPERSER_3,MULE_REC_25,141,25112023:204614
TX04900,U_3508,U_9519,4328,03012023:000103
TX08815,U_3568,U_5123,1488,13092023:173352
TX04416,U_5565,U_4141,4548,22122023:234431
TX02887,U_7865,U_4290,136,04062023:162232
TX01705,U_4168,U_6136,2049,07122023:202823
TX03190,U_4921,U_8585,780,22012023:035331
TX01292,U_5970,U_5927,4841,08052023:121905
TX05299,U_1251,U_1597,2420,09032023:093718
TX06618,U_7482,U_5005,3832,22092023:122525
TX09169,U_4058,U_3771,1199,09072023:020328
TX06509,U_8624,U_1260,3102,25042023:230322
TX07813,U_2564,U_7438,4778,26022023:100950
TX00033,NODE_L6_2,NODE_L6_0,11103,04052023:153455
TX06948,U_3596,U_7779,457,06022023:190415
TX05711,U_2240,U_3477,4662,18052023:002729
TX07865,U_3417,U_6564,2635,04122023:124119
TX01088,U_2506,U_8069,1285,10052023:174647
TX07675,U_3161,U_6625,1388,18032023:072834
TX08174,U_2659,U_8159,3095,24092023:050550
TX09202,U_3689,U_6344,4520,24112023:153603
TX07920,U_8440,U_8198,4028,07112023:025606
TX08284,U_3170,U_4402,374,20052023:132255
TX09530,U_1995,U_9157,2563,15032023:221058
TX01074,U_2901,U_4257,4599,20122023:055951
TX03625,U_3125,U_1422,4541,11102023:132138
TX02367,U_2308,U_1793,2824,18082023:163045
TX04033,U_1729,U_3258,3046,16122023:183322
TX05151,U_2490,U_3170,256,10062023:232151
TX08776,U_8027,U_1709,2603,07092023:203448
TX04936,U_8117,U_4367,1869,25112023:175033
TX04685,U_5108,U_2874,4407,05082023:015235
TX08556,U_2614,U_6115,798,13082023:232033
TX05662,U_5690,U_9796,4970,19042023:214215
TX02091,U_1167,U_4894,829,09022023:061813
TX08384,U_1682,U_1850,457,02062023:130418
TX09810,U_6094,U_7944,459,17112023:141541
TX06745,U_7767,U_9962,318,11072023:171925
TX07069,U_2432,U_9566,524,19102023:045817
TX07682,U_9652,U_7880,2328,05122023:232440
TX08170,U_4738,U_5231,1799,28092023:085826
TX00816,BIG_CORP_C,STAFF_05,5000,05102023:215016
TX01925,U_6361,U_9797,3499,07052023:193804
TX07799,U_1887,U_5984,1463,11082023:014856
TX05393,U_2117,U_7790,2076,16062023:184649
TX02171,U_9901,U_1979,733,02012023:155928
TX06518,U_5422,U_8398,4743,02042023:051907
TX08274,U_6449,U_6049,2818,05012023:174857
TX03819,U_5407,U_9912,1121,16112023:222909
TX00656,BIG_CORP_A,STAFF_01,5000,05082023:120108
TX07835,U_1769,U_5871,3359,06112023:164253
TX03810,U_5046,U_8385,1263,08122023:152257
TX03230,U_2040,U_9892,3040,18052023:234053
TX06677,U_8994,U_9309,1221,07012023:031128
TX06800,U_5284,U_9449,577,20012023:060817
TX00992,U_8327,U_8901,1404,27052023:004552
TX01962,U_6208,U_8776,2512,19032023:213706
TX04227,U_1867,U_2295,4686,16112023:121057
TX02677,U_9512,U_3522,2714,13092023:125511
TX04383,U_5776,U_4748,3374,14112023:052739
TX08198,U_8840,U_1616,840,12022023:030138
TX01853,U_5455,U_9832,2259,13112023:001349
TX05325,U_6295,U_7303,492,10102023:232030
TX03293,U_3156,U_9920,548,24092023:024526
TX01602,U_6182,U_5196,4517,27032023:040557
TX08524,U_8940,U_4893,4643,24032023:132543
TX08386,U_3020,U_3908,3959,04042023:185448
TX09837,U_7245,U_4675,4693,12042023:071803
TX02128,U_1806,U_6323,4385,23012023:051919
TX00877,U_4647,U_2384,2860,03012023:131715
TX03643,U_5150,U_8828,4498,14062023:004305
TX09295,U_9011,U_1171,2711,02042023:170259
TX05803,U_1129,U_4097,2090,15022023:191319
TX08492,U_1804,U_6631,1325,28082023:213444
TX05827,U_7706,U_5179,2345,01092023:020401
TX05978,U_3509,U_4472,1098,11012023:124049
TX09133,U_4479,U_8704,2082,13052023:090937
TX00296,CENTRAL_DISPERSER_1,MULE_REC_77,320,13112023:103129
TX01506,U_1903,U_4231,1609,24042023:064155
TX01583,U_7590,U_6100,879,16042023:140304
TX09242,U_7315,U_7087,2189,19102023:151207
TX01977,U_4477,U_7637,212,08032023:052019
TX04414,U_6954,U_5014,2575,28022023:092609
TX01751,U_3268,U_7286,1026,13102023:085259
TX09975,U_4584,U_9807,4152,02062023:172833
TX00533,USER_454,GLOBAL_RETAIL_X,12278,02042023:233912
TX03098,U_9322,U_4405,415,21042023:133112
TX09881,U_9593,U_5944,3293,06122023:090253
TX01512,U_9223,U_6724,3474,18062023:225854
TX09875,U_1581,U_4808,724,08042023:062419
TX06594,U_7247,U_6499,1826,22032023:061400
TX07848,U_9513,U_2499,12,16102023:212718
TX08595,U_3114,U_4445,4212,21032023:023754
TX07040,U_1399,U_6094,4035,17102023:171630
TX02051,U_1210,U_9953,625,05062023:043255
TX00011,NODE_L3_0,NODE_L3_1,13356,11062023:074246
TX05422,U_9785,U_9621,468,19092023:173150
TX08725,U_1774,U_5294,1616,07092023:164409
TX00555,USER_737,TECH_STORE_Y,16280,25122023:152338
TX06650,U_8298,U_3022,3919,20032023:050948
TX05557,U_7891,U_5502,2933,06082023:074747
TX03644,U_9292,U_4542,4468,22062023:191242
TX01794,U_1859,U_4400,600,08022023:050021
TX01047,U_1585,U_7667,312,15092023:032203
TX05742,U_5575,U_7494,4022,17062023:111614
TX00574,USER_162,TECH_STORE_Y,19462,08042023:074123
TX02948,U_6877,U_4060,4022,08102023:160726
TX05204,U_9449,U_9458,4170,18012023:105932
TX04695,U_2838,U_3597,855,12022023:032311
TX03766,U_2241,U_1281,2413,11092023:092851
TX05628,U_3692,U_1479,3471,11062023:195839
TX06467,U_5023,U_8620,479,03072023:044430
TX06776,U_3225,U_9700,2032,13082023:073455
TX08428,U_3591,U_4030,4331,21032023:132511
TX07453,U_7464,U_9415,1848,14072023:023420
TX05468,U_3051,U_8738,369,09032023:064512
TX04374,U_4870,U_7682,3372,21042023:102449
TX01344,U_4794,U_6030,2310,07092023:011950
TX09269,U_1326,U_7186,3841,28072023:161121
TX06411,U_6527,U_8164,3593,07102023:124907
TX07717,U_6408,U_8161,1848,27122023:145213
TX07357,U_3022,U_1435,861,25052023:051810
TX03949,U_5313,U_1761,3011,28102023:171212
TX04866,U_4746,U_6639,3362,14112023:185519
TX02465,U_2966,U_2453,3979,25122023:023252
TX09065,U_5083,U_5758,70,04102023:134455
TX04099,U_7693,U_6341,1799,10102023:170146
TX06195,U_8986,U_8809,959,11072023:193245
TX00052,SENDER_FAN_9,CENTRAL_COLLECTOR_0,975,09052023:094608
TX07321,U_8184,U_7153,3083,05122023:141026
TX00010,NODE_L2_2,NODE_L2_0,11426,03032023:152041
TX06397,U_6906,U_2316,1301,11042023:120947
TX02040,U_4807,U_6791,2199,21072023:161609
TX01901,U_6101,U_7988,4799,18012023:011758
TX00708,BIG_CORP_B,STAFF_05,5000,03042023:220605
TX02794,U_9759,U_2955,639,10012023:090132
TX04362,U_7213,U_4838,3368,18082023:062004
TX00946,U_4280,U_9546,4788,10082023:223543
TX07778,U_2484,U_8181,3409,01122023:081130
TX08005,U_8484,U_5849,1988,02062023:020540
TX04489,U_3660,U_4493,2588,01102023:014759
TX04656,U_7063,U_4699,2401,27072023:165145
TX00134,CENTRAL_DISPERSER_0,MULE_REC_15,153,10072023:092813
TX00942,U_5158,U_9583,34,22022023:081700
TX08750,U_5307,U_2575,3126,25062023:115702
TX03061,U_5284,U_1499,2075,22012023:015032
TX07862,U_9003,U_2288,2100,15072023:150400
TX04607,U_9975,U_3244,416,27102023:103840
TX02050,U_6570,U_8081,2292,02082023:020346
TX07648,U_3278,U_6756,3596,07102023:112907
TX09789,U_6017,U_8587,1721,16062023:185926
TX06408,U_4139,U_2837,26,18042023:000343
TX09784,U_8155,U_7701,2952,21022023:182850
TX07421,U_7525,U_9546,3442,15072023:231650
TX00873,U_3953,U_1619,3423,05062023:105757
TX07472,U_2036,U_2331,86,19042023:101532
TX00479,CENTRAL_DISPERSER_3,MULE_REC_60,719,28042023:175748
TX03409,U_7824,U_3378,3819,04082023:150457
TX01042,U_4699,U_4873,322,22072023:165558
TX09264,U_7780,U_4116,1494,23082023:191314
TX04430,U_5658,U_6307,544,15022023:095256
TX09184,U_2984,U_1806,724,01072023:115543
TX01887,U_8665,U_3065,832,26032023:203749
TX07077,U_1243,U_6882,3081,03062023:235728
TX08888,U_3492,U_7381,136,14122023:095905
TX01035,U_5256,U_8072,450,26012023:044355
TX02264,U_9907,U_1610,2569,12092023:025100
TX05758,U_4611,U_7056,2297,08102023:164422
TX03169,U_5223,U_2117,3371,18112023:215948
TX02286,U_1576,U_6898,4821,07042023:024446
TX05097,U_9727,U_2409,129,14042023:082522
TX07137,U_1288,U_8284,3726,03122023:174308
TX00780,BIG_CORP_C,STAFF_05,5000,02042023:154715
TX06812,U_7791,U_8015,838,05052023:000105
TX01322,U_1444,U_1820,489,19072023:151920
TX01432,U_1332,U_3111,3810,08082023:081013
TX09550,U_9503,U_8288,337,28102023:101709
TX02599,U_1546,U_3865,4130,04012023:005501
TX02944,U_1012,U_3312,2025,28032023:013751
TX07599,U_2660,U_8691,3217,22112023:130449
TX03901,U_2158,U_6416,4381,19052023:202421
TX02761,U_1256,U_1533,4581,16012023:160839
TX05865,U_3969,U_9307,3381,01082023:021136
TX06247,U_4393,U_6309,583,06022023:112302
TX09560,U_3514,U_7586,1877,14032023:224345
TX02966,U_2014,U_4351,4756,26042023:124952
TX07869,U_6948,U_5285,2558,13072023:002108
TX00522,SHELL_ACC_1,OFFSHORE_EXIT,8815,02022023:100739
TX06943,U_4847,U_2226,4224,21102023:171236
TX00038,NODE_L7_4,NODE_L7_5,13379,09112023:151247
TX05942,U_6706,U_2905,1494,05092023:142948
TX00002,NODE_L0_1,NODE_L0_2,13093,18122023:042920
TX03863,U_1277,U_2825,4629,24092023:044110
TX00525,USER_872,GLOBAL_RETAIL_X,16695,25052023:163754
TX04763,U_2037,U_7759,4483,11042023:045826
TX09083,U_2609,U_3936,4903,07082023:201916
TX05388,U_4411,U_6727,2807,14042023:073100
TX04700,U_3792,U_5432,1227,16012023:164248
TX03544,U_5778,U_1478,3019,11082023:131527
TX08904,U_9049,U_9951,1308,02012023:130437
TX02081,U_7019,U_3785,2586,15102023:072606
TX09818,U_6624,U_9104,270,28102023:094758
TX09292,U_4481,U_2338,4386,21032023:211219
TX08376,U_7487,U_7809,2601,22112023:173753
TX08820,U_7098,U_8551,4678,21122023:083706
TX08383,U_2946,U_6988,1167,14092023:125400
TX04545,U_4760,U_5941,1329,14012023:055834
TX02873,U_2771,U_5559,2166,22092023:175236
TX01011,U_5242,U_8542,1696,10082023:144017
TX04138,U_8027,U_9095,4583,28052023:081410
TX05797,U_8892,U_5025,1021,07062023:132042
TX07669,U_1943,U_6883,1602,17112023:033228
TX09180,U_1966,U_9182,4911,05052023:080510
TX00058,SENDER_FAN_15,CENTRAL_COLLECTOR_0,416,16122023:132424
TX08178,U_3604,U_9317,3158,07082023:170637
TX03916,U_7421,U_8920,3174,21012023:000247
TX03829,U_2092,U_5933,2440,23082023:211846
TX00286,CENTRAL_DISPERSER_1,MULE_REC_67,944,20032023:074305
TX01060,U_5544,U_6973,419,24112023:041655
TX07646,U_7442,U_8133,3912,21102023:054000
TX00817,BIG_CORP_C,STAFF_00,5000,04112023:082534
TX00073,SENDER_FAN_30,CENTRAL_COLLECTOR_0,503,20012023:153639
TX01336,U_4167,U_4615,2657,10022023:195626
TX03152,U_1650,U_9454,4732,24122023:132723
TX07790,U_6915,U_9503,2477,18032023:042453
TX07280,U_9349,U_5344,71,19102023:042813
TX01310,U_7898,U_3897,3919,28042023:030832
TX00768,BIG_CORP_C,STAFF_05,5000,03022023:064933
TX01661,U_6034,U_1085,1629,23092023:173305
TX04005,U_7245,U_9317,4668,04092023:101232
TX06916,U_5372,U_5167,2584,21122023:170334
TX01030,U_2510,U_9177,1210,01072023:065132
TX01148,U_9575,U_7836,653,27082023:151222
TX03117,U_2578,U_8926,4812,28062023:022747
TX00802,BIG_CORP_C,STAFF_03,5000,03082023:235352
TX08096,U_2846,U_2848,2546,04082023:162119
TX08673,U_7354,U_4650,2339,14122023:175917
TX00149,CENTRAL_DISPERSER_0,MULE_REC_30,386,18032023:140821
TX01524,U_7472,U_1391,197,12012023:161329
TX01480,U_1780,U_8635,1800,24112023:185347
TX08509,U_5177,U_9221,4047,22122023:211748
TX07624,U_7115,U_4447,2964,13112023:110704
TX03937,U_7559,U_6973,4452,04032023:153002
TX06795,U_3595,U_2234,3764,08102023:084554
TX04301,U_9947,U_8856,762,09082023:120631
TX05935,U_9800,U_2032,1531,09062023:050615
TX06083,U_7558,U_5300,2796,21122023:184200
TX06187,U_5687,U_8637,2113,24072023:193854
TX08703,U_4019,U_4144,2617,26082023:055803
TX07233,U_6842,U_6742,1815,10062023:075950
TX09798,U_3154,U_4473,1551,13112023:005343
TX04844,U_2089,U_4866,2471,17122023:024110
TX04392,U_1236,U_3971,629,13102023:103726
TX07943,U_2504,U_7215,917,10112023:163834
TX07663,U_9050,U_3789,702,23042023:100358
TX06052,U_1853,U_8207,2116,15052023:211522
TX07224,U_7120,U_2078,2098,06092023:142253
TX06125,U_8183,U_7395,4089,16122023:055329
TX02378,U_2413,U_8783,526,04092023:163005
TX02934,U_2992,U_9093,3038,01052023:091724
TX06128,U_6183,U_4676,915,28112023:165253
TX03357,U_6123,U_3266,1139,26052023:114610
TX01671,U_9096,U_5483,4049,22082023:042242
TX05296,U_2596,U_8751,602,16072023:035245
TX04735,U_9739,U_7007,1190,15122023:030150
TX08351,U_5842,U_8723,4461,16022023:025844
TX02759,U_1846,U_9257,2973,07102023:000612
TX05018,U_3609,U_9542,675,20122023:142006
TX01783,U_3133,U_3609,3344,13072023:004623
TX06954,U_1581,U_4318,4064,28032023:115507
TX09324,U_9662,U_5415,4682,09092023:000843
TX07526,U_1020,U_3715,440,26012023:124713
TX05185,U_9620,U_9060,4095,20012023:143458
TX04591,U_1931,U_5128,189,26052023:061029
TX05690,U_7554,U_5796,362,11052023:225354
TX09333,U_8904,U_7834,3809,16062023:053327
TX03035,U_3701,U_4168,721,16102023:232538
TX07386,U_7667,U_1610,1550,23102023:124455
TX00354,CENTRAL_DISPERSER_2,MULE_REC_35,250,11052023:030409
TX02109,U_8394,U_3704,103,22102023:032104
TX05715,U_5581,U_9132,800,22022023:030750
TX09565,U_8698,U_6893,1192,13062023:125427
TX09737,U_1396,U_2558,2857,13042023:033957
TX01068,U_9863,U_6237,3200,11082023:082427
TX05423,U_7576,U_1151,1795,12122023:222101
TX06004,U_5204,U_2294,2166,07052023:140708
TX07765,U_8600,U_6862,3514,17022023:090942
TX06087,U_9195,U_7783,1002,10092023:074437
TX09869,U_6088,U_9901,2190,04082023:093920
TX07006,U_9273,U_8799,1730,10092023:045948
TX05214,U_4549,U_1968,4471,11082023:191518
TX04101,U_4745,U_5960,4848,04062023:073853
TX06966,U_5435,U_1163,658,09092023:041930
TX04079,U_1365,U_5346,1195,23062023:020027
TX02044,U_2244,U_8558,4296,20042023:084730
TX04422,U_2908,U_8810,2340,24082023:021423
TX01157,U_4480,U_6498,2235,07122023:225927
TX07339,U_4626,U_9465,95,14102023:202734
TX00635,BIG_CORP_A,STAFF_04,5000,02042023:114026
TX09993,U_4167,U_1052,3572,01092023:125601
TX01573,U_6781,U_9575,4142,04082023:032614
TX05710,U_3003,U_3151,4707,17022023:045649
TX09212,U_3308,U_4585,2466,18112023:130716
TX04468,U_6278,U_4534,4794,06062023:160556
TX07470,U_2441,U_3499,3318,08072023:213939
TX06455,U_9562,U_3152,183,11102023:232838
TX08060,U_9915,U_9925,1522,03022023:054558
TX08393,U_1161,U_2506,3937,10042023:191918
TX04175,U_5505,U_6596,3639,18042023:180246
TX03591,U_5773,U_5519,1606,14012023:142751
TX03593,U_1319,U_6992,889,08022023:090555
TX00374,CENTRAL_DISPERSER_2,MULE_REC_55,782,25112023:035400
TX02753,U_9805,U_7581,4329,01032023:234931
TX05967,U_1131,U_6268,2618,10012023:230347
TX09776,U_9523,U_4851,871,24072023:082932
TX06644,U_2454,U_5083,180,10112023:154956
TX03768,U_1974,U_6898,3214,08042023:072114
TX03885,U_1237,U_2601,2090,10082023:112418
TX04768,U_4592,U_1287,1911,09062023:051231
TX09942,U_7880,U_1183,3113,26122023:061823
TX07586,U_6071,U_8920,2139,20042023:051538
TX01345,U_7208,U_5549,2305,08032023:113905
TX06218,U_2958,U_6783,4610,07032023:142957
TX07807,U_2673,U_7677,1853,12092023:060741
TX04848,U_9591,U_4804,2278,06072023:032349
TX07057,U_5477,U_7118,2573,20112023:094515
TX01557,U_8965,U_7520,785,27102023:030514
TX08669,U_8748,U_8519,2457,20052023:200940
TX07464,U_9194,U_8575,1844,10122023:161846
TX04798,U_8287,U_9633,4713,09122023:211320
TX03506,U_5151,U_9815,4941,15022023:075856
TX00755,BIG_CORP_B,STAFF_04,5000,03122023:194037
TX07909,U_8530,U_2996,2836,16052023:132522
TX00717,BIG_CORP_B,STAFF_02,5000,04062023:141852
TX05688,U_2063,U_3924,1484,28112023:030303
TX08538,U_5805,U_7845,3027,08112023:203226
TX04663,U_3907,U_1424,4289,26022023:011510
TX00568,USER_837,TECH_STORE_Y,12360,22092023:184139
TX04559,U_7292,U_5371,3482,14062023:082713
TX08823,U_4314,U_7764,1839,05032023:021145
TX04756,U_3739,U_6277,1629,26102023:181608
TX04343,U_6485,U_8325,3638,05122023:121705
TX00670,BIG_CORP_A,STAFF_03,5000,03102023:204142
TX08804,U_3541,U_7032,1435,09032023:100222
TX00360,CENTRAL_DISPERSER_2,MULE_REC_41,777,18072023:195623
TX02092,U_6723,U_5227,122,18022023:130551
TX09756,U_1344,U_6054,3027,25112023:225511
TX02963,U_9030,U_3434,1083,09072023:120214
TX01574,U_9388,U_5733,4251,04092023:220054
TX01543,U_1294,U_7230,2776,20122023:213735
TX03682,U_3773,U_2072,2808,18032023:171031
TX04584,U_5631,U_3673,2062,12112023:150822
TX01874,U_6106,U_7667,1308,27102023:142431
TX08798,U_3996,U_9568,794,15012023:042810
TX06967,U_8444,U_5604,4480,20012023:152114
TX05525,U_6215,U_5236,3623,05012023:224242
TX03320,U_1274,U_8291,3234,22112023:211922
TX03354,U_8775,U_4587,4875,25112023:121721
TX06609,U_6378,U_1890,4751,05052023:144220
TX04361,U_3502,U_3334,4390,04022023:044553
TX01188,U_5290,U_6396,1956,11032023:234535
TX08745,U_1613,U_6477,1732,05022023:231420
TX09308,U_9845,U_4360,4694,10052023:152749
TX06541,U_1364,U_5081,293,09062023:112314
TX03559,U_1421,U_2369,4585,16022023:103154
TX05692,U_7742,U_7159,525,06092023:165707
TX03161,U_1150,U_5022,237,07072023:153840
TX02964,U_7984,U_2320,2975,27102023:004612
TX02289,U_9197,U_9706,4708,20122023:152521
TX08760,U_5612,U_3011,3101,04102023:023716
TX00727,BIG_CORP_B,STAFF_00,5000,04082023:222728
TX09648,U_1159,U_2879,26,27072023:122358
TX03540,U_6414,U_5221,3267,01072023:052758
TX00402,CENTRAL_DISPERSER_2,MULE_REC_83,638,23012023:085909
TX02791,U_1771,U_4955,1637,09112023:194958
TX05165,U_5341,U_7354,357,22122023:182128
TX02676,U_8352,U_6208,697,04022023:152215
TX01459,U_9620,U_1434,2654,04082023:033732
TX02028,U_8264,U_3884,2391,01102023:135705
TX01041,U_4615,U_8478,2279,14012023:044559
TX06793,U_4455,U_2330,2562,13032023:154822
TX09876,U_1664,U_9065,2467,14032023:234136
TX01988,U_7475,U_2697,4183,27022023:075623
TX00991,U_9789,U_2791,4103,28042023:141318
TX08313,U_6723,U_2794,2697,11122023:064821
TX07602,U_9415,U_2370,3829,23012023:174850
TX07904,U_8022,U_1903,3202,13012023:223716
TX02955,U_5261,U_9094,3795,15042023:152758
TX07193,U_6960,U_4194,4757,24092023:115543
TX01112,U_4404,U_5242,4622,14072023:095755
TX03841,U_5121,U_7637,183,27032023:030340
TX08158,U_7098,U_7426,1755,14032023:034921
TX03078,U_3499,U_1799,4969,06022023:091546
TX00247,CENTRAL_DISPERSER_1,MULE_REC_28,738,05062023:113213
TX06654,U_4564,U_5563,4544,08122023:134905
TX08532,U_5267,U_4635,128,27112023:184523
TX06620,U_1940,U_6527,622,16072023:060715
TX04955,U_2650,U_6147,1559,01022023:110404
TX01517,U_2612,U_7427,193,20032023:050802
TX00313,CENTRAL_DISPERSER_1,MULE_REC_94,960,27102023:213757
TX04856,U_6416,U_2887,3635,23122023:122327
TX06823,U_1654,U_6643,1457,20032023:231336
TX03972,U_4018,U_9576,3289,20072023:171519
TX04645,U_7735,U_7105,2769,15062023:124636
TX00469,CENTRAL_DISPERSER_3,MULE_REC_50,457,24042023:123639
TX07927,U_7740,U_1375,3037,04062023:170557
TX08385,U_2857,U_4439,1719,19092023:093625
TX08709,U_5691,U_9316,2813,08042023:064242
TX03798,U_6090,U_8131,1074,20082023:075046
TX03750,U_1067,U_4688,2383,09042023:011003
TX03873,U_9094,U_2544,4639,11052023:064125
TX05436,U_1033,U_9340,4169,21042023:141103
TX06254,U_8168,U_3101,1291,04072023:100626
TX00578,USER_938,TECH_STORE_Y,4899,16122023:041352
TX07591,U_5006,U_2037,3998,03062023:150358
TX06608,U_8617,U_9877,3872,24092023:052859
TX01571,U_9075,U_1580,198,11102023:004455
TX01425,U_1766,U_5066,4243,09092023:101622
TX05627,U_6293,U_6353,2758,02032023:184030
TX04309,U_6736,U_1331,4226,19102023:214807
TX00157,CENTRAL_DISPERSER_0,MULE_REC_38,568,04012023:003320
TX04011,U_3949,U_8964,2756,02012023:050214
TX02030,U_8078,U_5362,2174,03052023:083625
TX08205,U_9454,U_2442,3724,27082023:012307
TX03131,U_8458,U_6641,4846,23032023:191522
TX05598,U_7479,U_3314,409,25122023:054501
TX07898,U_9641,U_3845,727,03082023:175114
TX08076,U_4904,U_3306,1713,21012023:134742
TX00198,CENTRAL_DISPERSER_0,MULE_REC_79,397,01012023:184142
TX04908,U_1904,U_8010,1615,28102023:084058
TX09103,U_3207,U_7721,923,08052023:104731
TX06133,U_1277,U_9617,444,10072023:033336
TX02758,U_2073,U_7681,1004,26012023:080408
TX06044,U_6577,U_9757,1094,05022023:153039
TX08834,U_3143,U_4292,2111,02022023:183644
TX09287,U_1189,U_2417,4157,17082023:154256
TX07926,U_5334,U_9190,2226,23022023:113543
TX04304,U_4042,U_6908,1782,28102023:050206
TX09471,U_7623,U_5462,2181,24122023:000507
TX08565,U_1749,U_9877,2573,11122023:024737
TX01152,U_6784,U_1626,482,28032023:054007
TX09849,U_6932,U_2230,2158,17042023:182620
TX08140,U_6976,U_5235,3047,14082023:052818
TX07890,U_4232,U_4398,47,05122023:202503
TX09932,U_3269,U_8145,718,27092023:035638
TX07125,U_3038,U_4781,2731,25102023:151543
TX06478,U_2980,U_6465,4885,02112023:191755
TX06262,U_9948,U_4307,375,22072023:112927
TX06362,U_6464,U_4166,49,26012023:014845
TX07901,U_9624,U_3711,3260,26012023:090623
TX04760,U_9209,U_1107,1626,05072023:053215
TX09790,U_9667,U_6344,1090,16022023:230113
TX06127,U_5150,U_9169,3267,27032023:132227
TX05155,U_1352,U_5950,4473,14122023:151547
TX03402,U_6374,U_2470,645,11062023:073513
TX06958,U_9612,U_6330,3851,27062023:032602
TX03629,U_3992,U_7277,2047,04012023:054455
TX01667,U_1960,U_9175,1080,03042023:003655
TX01568,U_7046,U_3053,319,24032023:215328
TX07641,U_7786,U_3354,1171,12062023:130922
TX06616,U_3499,U_8041,2388,04092023:085154
TX05550,U_5352,U_2363,3445,04022023:230812
TX01808,U_2263,U_4184,3162,09062023:234232
TX07207,U_6427,U_1808,357,03112023:010233
TX01095,U_3944,U_2377,1750,23122023:064655
TX05933,U_3541,U_2948,3422,25032023:023631
TX06388,U_5171,U_3716,1510,11112023:104827
TX03645,U_1754,U_1020,4043,10062023:054636
TX01063,U_4433,U_1803,3981,23072023:181043
TX00673,BIG_CORP_A,STAFF_00,5000,05112023:155851
TX07476,U_9521,U_2765,4211,24102023:005204
TX00792,BIG_CORP_C,STAFF_05,5000,03062023:000012
TX00759,BIG_CORP_C,STAFF_02,5000,05012023:055434
